,icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std
69,ICME_Wind_NASA_20120411_01,Wind,2012-04-11T06:28Z,2012-04-11T06:28Z,2012-04-12T03:36Z,0.9916,-0.16,-5.84,21.13,12.4,7.3,1.3,329.1,11.7,21.13,12.4,7.3,1.3,3.4,-9.2,4.0,2.5,3.8,329.1,11.7,-18.7,1.8,0.8,9.7,4.3,50091.1,30795.2,,,,,,
70,ICME_Wind_NASA_20120423_01,Wind,2012-04-23T02:15Z,2012-04-23T16:48Z,2012-04-24T02:52Z,0.9946,-0.08,-4.8,24.62,16.0,12.5,2.5,379.6,9.9,10.07,15.9,14.5,0.9,-9.2,-15.2,3.7,9.3,2.6,372.8,9.3,-4.8,2.9,1.1,12.4,5.3,27430.0,8966.8,384.3,7.2,23.5,6.7,5.8,1.8
71,ICME_Wind_NASA_20120503_01,Wind,2012-05-03T00:59Z,2012-05-04T03:36Z,2012-05-05T11:23Z,0.9972,0.01,-3.76,58.4,9.6,6.0,1.5,305.0,11.2,31.78,8.1,6.5,1.2,-0.3,-3.7,1.8,-4.1,1.8,310.0,11.2,6.4,0.7,0.2,4.6,1.5,20341.8,11548.3,298.8,7.5,14.8,4.3,2.2,0.6
72,ICME_Wind_NASA_20120516_01,Wind,2012-05-16T12:28Z,2012-05-16T16:04Z,2012-05-18T02:11Z,1.0002,0.11,-2.38,37.72,13.6,9.1,2.1,377.1,20.5,34.12,13.6,9.6,1.6,3.9,-10.3,4.6,3.7,5.3,374.2,19.4,3.0,1.4,0.6,6.0,2.3,24988.8,24056.2,403.5,7.5,7.6,2.2,2.1,0.6
73,ICME_Wind_NASA_20120611_01,Wind,2012-06-11T02:52Z,2012-06-11T11:31Z,2012-06-12T05:16Z,1.0055,0.23,0.69,26.4,10.7,7.8,1.7,406.9,14.2,17.75,10.7,8.7,1.3,-4.6,-9.4,2.8,1.6,5.8,408.3,12.9,,0.9,0.4,3.2,1.5,67309.1,87624.3,403.8,16.2,4.0,1.4,1.1,0.5
74,ICME_Wind_NASA_20120616_01,Wind,2012-06-16T09:03Z,2012-06-16T22:01Z,2012-06-17T11:23Z,1.0063,0.24,1.33,26.33,41.1,21.0,12.0,434.0,40.3,13.37,41.1,30.2,9.0,-1.2,-18.0,16.5,-21.2,14.3,448.6,39.3,45.3,8.2,5.6,23.0,12.1,64359.9,19557.6,419.4,35.7,19.3,15.3,6.4,7.3
75,ICME_Wind_NASA_20120708_01,Wind,2012-07-08T02:10Z,2012-07-08T07:58Z,2012-07-10T01:42Z,1.0078,0.19,3.69,47.53,12.5,9.8,2.6,415.1,20.8,41.73,12.5,10.6,1.6,-4.1,-11.9,6.4,0.9,6.7,416.1,21.7,-11.0,2.2,1.3,7.5,4.1,34782.9,31373.0,408.0,10.2,14.0,3.0,3.9,0.9
76,ICME_Wind_NASA_20120714_01,Wind,2012-07-14T17:39Z,2012-07-15T06:14Z,2012-07-17T03:22Z,1.0077,0.15,4.37,57.72,27.7,15.8,6.0,516.5,80.7,45.13,27.7,16.6,6.1,-11.9,-20.4,5.9,0.0,6.5,490.6,68.0,,0.9,1.2,1.9,2.1,47512.9,37745.2,615.2,37.4,16.4,6.4,10.5,4.4
77,ICME_Wind_NASA_20120812_01,Wind,2012-08-12T12:37Z,2012-08-12T19:12Z,2012-08-13T05:02Z,1.0046,-0.1,6.49,16.42,12.3,9.1,2.2,373.8,12.8,9.83,12.3,10.6,1.1,1.8,-8.9,4.1,7.9,1.5,382.2,7.6,-0.4,1.4,0.4,5.8,1.5,96431.7,43288.3,360.5,6.9,12.3,2.0,2.7,0.5
78,ICME_Wind_NASA_20120818_01,Wind,2012-08-18T03:25Z,2012-08-18T19:12Z,2012-08-19T08:23Z,1.0034,-0.14,6.78,28.97,13.6,8.8,2.3,383.8,12.2,13.18,13.6,11.0,1.0,6.9,2.6,1.8,-4.2,5.2,387.2,14.6,-21.9,2.2,0.9,8.6,3.2,27980.0,14470.4,381.0,9.0,11.2,1.5,2.7,0.4
79,ICME_Wind_NASA_20120830_01,Wind,2012-08-30T15:35Z,2012-08-30T15:35Z,2012-08-31T05:31Z,1.0006,-0.21,7.15,13.93,3.4,2.8,0.2,406.4,21.1,13.93,3.4,2.8,0.2,-0.5,-2.3,0.6,1.4,1.0,406.4,21.1,25.3,0.7,0.1,2.6,0.4,26300.9,27658.1,,,,,,
80,ICME_Wind_NASA_20120901_01,Wind,2012-09-01T07:12Z,2012-09-01T07:12Z,2012-09-03T11:23Z,1.0002,-0.22,7.18,52.18,12.6,7.4,0.8,317.0,9.3,52.18,12.6,7.4,0.8,-3.7,-9.9,3.4,-4.6,2.3,317.0,9.3,,1.2,0.5,7.4,3.4,19335.1,9950.6,,,,,,
81,ICME_Wind_NASA_20120904_01,Wind,2012-09-04T22:02Z,2012-09-05T05:52Z,2012-09-05T17:45Z,0.9991,-0.23,7.23,19.72,15.6,10.9,2.3,507.1,21.5,11.88,15.6,11.0,2.4,6.4,-0.4,1.8,-5.3,5.1,506.8,15.0,35.5,2.3,1.3,5.3,2.8,39276.7,19957.3,507.3,28.2,9.1,3.4,4.0,1.8
82,ICME_Wind_NASA_20120906_01,Wind,2012-09-06T00:00Z,2012-09-06T02:23Z,2012-09-06T15:50Z,0.9988,-0.23,7.23,15.83,11.7,9.3,1.5,426.1,20.5,13.45,11.4,9.7,1.0,4.0,-2.7,2.4,8.2,0.9,423.6,18.5,44.3,0.6,0.4,2.1,1.5,28744.9,16929.1,442.9,24.4,14.2,6.0,4.7,1.8
83,ICME_Wind_NASA_20120912_01,Wind,2012-09-12T19:55Z,2012-09-12T19:55Z,2012-09-13T15:21Z,0.9968,-0.25,7.23,19.43,14.8,9.0,2.6,365.1,18.2,19.43,14.8,9.0,2.6,-0.7,-8.6,4.1,5.8,3.8,365.1,18.2,-32.0,1.7,0.7,7.6,3.8,128047.1,51270.3,,,,,,
84,ICME_Wind_NASA_20120930_01,Wind,2012-09-30T10:14Z,2012-09-30T12:14Z,2012-10-02T02:53Z,0.991,-0.21,6.77,40.65,21.9,11.4,5.0,350.8,32.1,38.65,21.9,11.7,4.8,1.6,-20.2,8.3,-5.3,6.5,353.0,31.1,0.6,2.4,1.1,11.3,4.5,58556.5,37340.2,306.0,9.7,32.3,3.3,5.1,0.6
85,ICME_Wind_NASA_20121008_01,Wind,2012-10-08T04:12Z,2012-10-08T15:50Z,2012-10-09T17:17Z,0.9883,-0.16,6.34,37.08,16.7,14.3,2.1,391.7,26.7,25.45,16.7,15.1,1.2,-9.1,-16.3,7.3,1.6,8.4,396.9,27.5,17.3,1.4,0.8,5.1,2.6,41570.8,49581.9,380.1,20.6,15.8,3.6,3.8,0.9
86,ICME_Wind_NASA_20121012_01,Wind,2012-10-12T08:09Z,2012-10-12T18:29Z,2012-10-13T09:14Z,0.987,-0.13,6.07,25.08,13.2,8.4,2.7,494.3,25.3,14.75,13.2,10.4,1.6,-5.9,-10.9,3.7,0.8,5.4,479.8,18.3,25.5,1.0,0.7,2.5,1.7,55394.1,62719.8,514.2,19.2,5.7,1.7,2.5,0.7
87,ICME_Wind_NASA_20121031_01,Wind,2012-10-31T14:28Z,2012-10-31T23:35Z,2012-11-02T05:21Z,0.9815,0.02,4.41,38.88,16.0,10.6,2.4,343.0,18.5,29.77,16.0,10.9,2.5,-4.3,-12.2,6.2,-0.8,7.3,340.3,19.9,29.5,2.1,1.7,10.7,7.5,17530.3,11966.0,351.9,7.7,24.3,5.2,5.0,1.1
88,ICME_Wind_NASA_20121112_01,Wind,2012-11-12T22:12Z,2012-11-13T08:23Z,2012-11-14T08:09Z,0.9787,0.12,3.05,33.95,25.3,18.5,4.0,394.5,29.1,23.77,22.9,20.1,2.3,-2.5,-17.9,11.2,-12.6,9.7,381.1,17.2,9.7,1.7,1.1,6.7,4.1,80367.5,62062.2,424.7,28.0,22.1,9.7,6.5,2.2
89,ICME_Wind_NASA_20121123_01,Wind,2012-11-23T20:51Z,2012-11-24T11:31Z,2012-11-25T10:47Z,0.9769,0.2,1.69,37.93,16.4,11.4,2.1,383.5,18.5,23.27,16.4,11.6,1.9,3.5,-5.8,3.2,10.0,2.3,381.0,19.4,-4.9,2.5,1.9,9.8,6.9,46632.4,28131.9,387.6,15.9,14.3,5.8,3.6,1.5
90,ICME_Wind_NASA_20130116_01,Wind,2013-01-16T23:31Z,2013-01-17T14:52Z,2013-01-18T12:14Z,0.9755,0.06,-4.87,36.72,17.0,11.4,2.4,394.9,16.5,21.37,17.0,12.5,1.8,0.8,-14.1,8.0,7.3,5.8,387.5,15.6,-25.0,1.1,1.4,4.1,4.7,40122.7,36379.0,405.8,10.6,26.4,12.1,7.3,3.4
91,ICME_Wind_NASA_20130118_01,Wind,2013-01-18T22:47Z,2013-01-19T00:14Z,2013-01-19T16:47Z,0.9756,0.05,-5.0,18.0,7.3,4.9,0.9,427.5,20.9,16.55,6.0,4.8,0.8,0.7,-1.3,1.0,-0.1,2.0,426.5,21.5,27.8,1.2,0.6,3.9,2.1,18368.0,7898.4,438.8,1.9,9.0,2.1,2.9,0.7
92,ICME_Wind_NASA_20130119_01,Wind,2013-01-19T16:50Z,2013-01-19T22:47Z,2013-01-20T10:47Z,0.9757,0.04,-5.09,17.95,8.9,5.8,1.7,429.0,9.8,12.0,8.9,6.6,1.4,-4.0,-7.6,1.9,-2.9,2.4,427.9,11.0,0.7,1.3,0.4,4.4,1.6,62778.3,38094.2,431.1,6.2,10.8,2.6,3.4,0.8
93,ICME_Wind_NASA_20130317_01,Wind,2013-03-17T05:21Z,2013-03-17T14:09Z,2013-03-19T16:04Z,0.9853,-0.24,-7.1,58.72,22.7,9.7,2.3,550.4,83.7,49.92,13.8,9.3,1.6,4.8,-10.8,4.1,0.5,3.8,528.1,67.5,111.0,1.3,1.1,2.6,1.5,39648.4,38316.1,683.2,32.8,9.4,4.3,7.3,3.3
94,ICME_Wind_NASA_20130413_01,Wind,2013-04-13T22:13Z,2013-04-14T17:02Z,2013-04-17T05:31Z,0.9921,-0.07,-5.59,79.3,14.2,7.7,3.2,414.7,53.4,60.48,13.0,6.9,3.1,3.6,-5.0,5.0,-0.9,3.0,390.7,32.9,,1.0,1.0,3.6,2.9,22024.0,14438.0,494.4,21.3,13.5,3.4,5.5,1.4
95,ICME_Wind_NASA_20130430_01,Wind,2013-04-30T08:52Z,2013-04-30T12:00Z,2013-05-01T07:12Z,0.9963,0.06,-4.16,22.33,11.9,9.8,0.7,393.9,17.5,19.2,11.9,9.9,0.6,1.5,-10.6,5.0,6.1,3.3,392.8,18.4,,1.8,0.5,6.8,1.4,43043.6,20310.2,400.3,7.7,7.8,1.1,2.1,0.3
96,ICME_Wind_NASA_20130514_01,Wind,2013-05-14T02:23Z,2013-05-14T06:00Z,2013-05-15T06:29Z,1.0,0.16,-2.68,28.1,9.3,7.2,1.3,358.4,21.6,24.48,9.3,7.6,1.0,-0.9,-6.6,3.8,-2.1,2.8,356.4,22.3,5.9,2.0,0.5,9.5,2.8,36116.8,9041.1,371.8,5.8,8.3,1.7,1.9,0.4
97,ICME_Wind_NASA_20130606_01,Wind,2013-06-06T02:09Z,2013-06-06T14:23Z,2013-06-08T00:00Z,1.0052,0.24,0.06,45.85,13.5,9.3,2.6,443.1,37.7,33.62,13.5,10.4,2.0,-3.2,-12.9,6.5,-1.6,6.5,427.8,29.6,,1.9,0.9,6.3,3.0,34340.4,17463.2,487.7,18.5,5.4,1.3,2.1,0.4
98,ICME_Wind_NASA_20130627_01,Wind,2013-06-27T13:51Z,2013-06-28T02:23Z,2013-06-29T11:59Z,1.0077,0.19,2.56,46.13,13.5,10.2,2.0,403.1,25.1,33.6,13.5,11.2,0.9,-6.7,-12.4,5.8,3.7,5.4,390.6,15.0,-16.6,2.1,1.3,8.2,4.7,25237.6,21376.4,436.0,13.7,12.9,6.6,4.0,1.9
99,ICME_Wind_NASA_20130704_01,Wind,2013-07-04T17:17Z,2013-07-05T04:05Z,2013-07-07T14:24Z,1.008,0.15,3.32,69.12,13.0,8.6,2.6,344.1,22.3,58.32,13.0,9.4,1.9,-3.6,-12.8,5.5,0.3,6.6,339.0,19.9,30.0,1.5,0.8,7.6,3.6,28170.3,13114.4,370.3,13.9,10.1,1.5,2.3,0.4
100,ICME_Wind_NASA_20130712_01,Wind,2013-07-12T16:43Z,2013-07-12T20:24Z,2013-07-14T23:31Z,1.0079,0.09,4.09,54.8,16.4,11.5,2.5,423.0,41.9,51.12,16.4,11.9,2.1,-1.6,-11.1,8.0,5.3,6.6,420.0,40.9,66.8,1.2,1.0,4.0,2.7,35924.5,47348.9,463.8,33.5,5.0,1.6,1.8,0.4
101,ICME_Wind_NASA_20130901_01,Wind,2013-09-01T06:14Z,2013-09-01T13:55Z,2013-09-02T01:56Z,0.9997,-0.24,7.19,19.7,5.5,4.1,0.7,505.8,37.0,12.02,4.8,3.8,0.7,-1.3,-4.3,1.4,-1.5,1.0,487.3,32.8,44.2,0.6,0.1,1.4,0.2,122817.7,35676.5,537.1,17.8,2.6,0.6,1.2,0.3
102,ICME_Wind_NASA_20131002_01,Wind,2013-10-02T01:15Z,2013-10-02T15:35Z,2013-10-02T21:35Z,0.99,-0.14,6.68,20.33,33.1,10.4,6.5,595.3,21.2,6.0,6.9,5.7,0.9,-3.1,-4.8,1.3,-0.3,2.8,593.8,9.9,15.4,2.3,0.6,3.8,1.0,69683.0,20697.1,596.1,24.7,16.0,11.9,9.7,7.8
103,ICME_Wind_NASA_20131003_01,Wind,2013-10-03T00:00Z,2013-10-03T00:00Z,2013-10-03T14:52Z,0.9899,-0.14,6.67,14.87,8.4,8.0,0.3,486.7,34.0,14.87,8.4,8.0,0.3,2.9,-1.1,1.2,-0.3,2.1,486.7,34.0,,0.2,0.2,0.5,0.4,29139.8,14084.8,,,,,,
104,ICME_Wind_NASA_20131029_01,Wind,2013-10-30T18:14Z,2013-10-30T18:14Z,2013-10-31T05:31Z,0.982,0.09,4.55,11.28,10.9,8.8,0.9,340.4,8.3,11.28,10.9,8.8,0.9,-2.6,-8.7,3.5,3.8,4.0,340.4,8.3,,1.3,0.2,6.9,1.2,64374.6,24374.5,,,,,,
105,ICME_Wind_NASA_20131108_01,Wind,2013-11-08T21:07Z,2013-11-08T23:59Z,2013-11-09T06:14Z,0.98,0.16,3.56,9.12,15.4,10.8,3.1,410.1,8.4,6.25,15.4,12.7,1.8,-8.2,-12.6,3.6,-0.4,6.5,410.3,9.6,,5.2,1.6,18.5,6.0,45634.1,34915.2,409.8,4.9,11.9,1.6,3.4,0.4
106,ICME_Wind_NASA_20131123_01,Wind,2013-11-23T00:14Z,2013-11-23T04:47Z,2013-11-23T15:35Z,0.9776,0.23,1.86,15.35,10.4,8.4,1.0,345.4,20.5,10.8,10.4,8.6,1.1,-3.6,-9.4,5.2,2.2,3.4,356.2,9.5,-7.7,1.3,0.3,6.0,1.4,107819.0,30592.7,320.0,16.7,8.9,1.5,1.5,0.4
107,ICME_Wind_NASA_20131130_01,Wind,2013-11-30T20:23Z,2013-12-01T04:48Z,2013-12-03T03:21Z,0.9767,0.25,0.85,54.97,13.5,9.1,1.3,452.0,46.7,46.55,10.4,8.7,1.0,3.7,-3.9,2.8,-1.6,3.9,442.0,41.3,31.8,0.8,0.8,2.1,2.0,48187.6,54589.4,515.9,20.9,5.7,1.7,2.5,0.8
108,ICME_Wind_NASA_20131208_01,Wind,2013-12-08T07:31Z,2013-12-08T16:47Z,2013-12-09T02:09Z,0.9759,0.24,-0.12,18.63,6.0,4.9,0.6,585.7,40.1,9.37,6.0,5.0,0.5,-1.4,-5.5,1.8,-1.5,1.3,553.2,19.3,41.6,1.0,0.4,1.8,0.6,88361.8,34039.9,623.2,20.2,3.2,1.0,2.1,0.4
109,ICME_Wind_NASA_20131214_01,Wind,2013-12-14T16:47Z,2013-12-15T16:47Z,2013-12-16T05:31Z,0.9755,0.22,-1.03,36.73,12.0,7.2,1.8,503.2,49.0,12.73,9.4,7.2,1.6,1.1,-4.7,2.6,-5.8,3.1,460.5,13.5,13.8,0.7,0.6,2.0,1.8,23803.7,17665.2,525.7,45.8,6.5,0.9,3.0,0.7
110,ICME_Wind_NASA_20131224_01,Wind,2013-12-24T20:36Z,2013-12-25T04:47Z,2013-12-25T17:59Z,0.975,0.18,-2.23,21.38,11.5,8.7,2.5,304.9,14.3,13.2,11.5,10.6,0.8,-4.5,-8.3,3.7,-4.1,5.8,299.3,14.5,20.4,1.5,0.6,9.7,3.6,17787.3,4841.8,313.4,8.8,13.0,3.8,2.2,0.7
111,ICME_Wind_NASA_20140205_01,Wind,2014-02-05T12:50Z,2014-02-06T02:23Z,2014-02-07T16:04Z,0.9776,-0.19,-6.38,51.23,11.3,6.9,1.5,374.1,24.7,37.68,8.9,6.2,1.0,-2.6,-7.2,1.6,-3.4,1.2,369.1,24.5,33.0,0.6,0.8,2.7,4.1,18973.1,9745.6,387.4,19.5,3.7,0.5,0.9,0.2
112,ICME_Wind_NASA_20140215_01,Wind,2014-02-15T12:46Z,2014-02-16T00:43Z,2014-02-16T14:24Z,0.979,-0.23,-6.88,25.63,17.6,12.8,3.0,408.4,25.6,13.68,17.5,14.4,1.4,5.4,-11.5,6.7,-0.0,11.0,388.0,16.0,19.1,3.9,2.6,14.7,8.8,47439.6,30386.7,430.8,11.7,33.2,12.1,10.2,3.5
113,ICME_Wind_NASA_20140218_01,Wind,2014-02-18T05:59Z,2014-02-18T15:07Z,2014-02-19T09:35Z,0.9795,-0.24,-6.97,27.6,19.0,9.2,4.5,415.2,27.9,18.47,19.0,11.2,4.3,-6.4,-14.3,4.3,0.5,7.5,420.1,31.8,3.6,1.7,1.6,5.3,4.5,31750.1,21601.2,404.9,11.2,6.8,3.0,1.9,0.8
114,ICME_Wind_NASA_20140219_01,Wind,2014-02-19T03:09Z,2014-02-19T03:09Z,2014-02-20T02:38Z,0.9795,-0.24,-6.99,23.48,19.0,11.9,4.1,495.4,31.3,23.48,19.0,11.9,4.1,-2.0,-14.3,7.0,-2.5,7.0,495.4,31.3,,3.2,2.1,8.0,5.4,79696.6,103118.7,,,,,,
115,ICME_Wind_NASA_20140405_01,Wind,2014-04-05T09:58Z,2014-04-05T22:18Z,2014-04-07T14:24Z,0.9895,-0.06,-6.23,52.43,17.7,11.0,3.5,394.8,51.7,40.1,17.7,11.9,3.5,0.6,-9.2,4.0,-3.2,4.1,369.7,28.4,36.3,1.7,0.7,7.4,2.4,41382.4,12759.6,471.1,24.5,20.1,10.3,7.2,3.1
116,ICME_Wind_NASA_20140411_01,Wind,2014-04-11T06:57Z,2014-04-11T06:57Z,2014-04-12T20:52Z,0.991,-0.02,-5.86,37.92,11.6,9.1,1.2,350.4,15.7,37.92,11.6,9.1,1.2,-3.7,-9.3,5.1,2.9,5.9,350.4,15.7,24.4,1.5,0.6,7.5,3.4,26896.2,9274.1,,,,,,
117,ICME_Wind_NASA_20140420_01,Wind,2014-04-20T10:20Z,2014-04-21T07:41Z,2014-04-22T06:13Z,0.9938,0.07,-5.05,43.88,21.1,7.1,2.7,594.9,53.2,22.53,8.0,5.7,0.9,1.3,-5.1,2.9,-1.0,1.6,552.3,28.3,58.4,2.2,1.5,4.3,2.4,16977.4,4065.9,641.6,29.9,7.0,2.3,4.9,1.7
118,ICME_Wind_NASA_20140429_01,Wind,2014-04-29T19:11Z,2014-04-29T19:11Z,2014-04-30T16:33Z,0.9963,0.13,-4.25,21.37,10.2,8.8,1.0,302.8,6.3,21.37,10.2,8.8,1.0,-7.1,-10.1,2.8,2.7,3.0,302.8,6.3,-6.2,1.9,0.6,12.3,4.0,15001.6,6654.3,,,,,,
119,ICME_Wind_NASA_20140607_01,Wind,2014-06-07T16:30Z,2014-06-08T19:12Z,2014-06-10T16:47Z,1.0059,0.23,0.28,72.28,29.2,7.4,5.1,490.5,64.1,45.58,7.8,4.4,1.4,0.0,-5.6,2.1,-1.6,1.9,489.5,66.2,73.9,0.9,0.5,2.2,1.4,28542.8,11887.7,492.3,60.3,15.6,10.2,6.3,5.1
120,ICME_Wind_NASA_20140622_01,Wind,2014-06-22T18:28Z,2014-06-22T22:19Z,2014-06-23T22:04Z,1.0076,0.16,1.93,27.6,4.2,2.9,0.4,357.2,18.0,23.75,3.6,2.8,0.2,-0.2,-0.9,0.4,0.4,0.8,352.2,13.8,19.2,0.6,0.1,2.9,0.7,10240.8,2673.5,385.7,11.2,2.9,0.5,0.7,0.1
121,ICME_Wind_NASA_20140629_01,Wind,2014-06-29T16:47Z,2014-06-29T20:53Z,2014-06-30T11:16Z,1.0079,0.11,2.7,18.48,10.0,7.8,1.5,348.2,14.4,14.38,10.0,8.5,0.7,1.9,-9.2,4.9,-4.7,3.8,347.1,14.0,18.1,2.3,0.6,11.3,2.1,37588.1,7736.4,352.1,14.8,13.0,3.9,2.7,1.0
122,ICME_Wind_NASA_20140703_01,Wind,2014-07-02T23:48Z,2014-07-03T03:07Z,2014-07-03T12:00Z,1.008,0.08,3.06,12.2,7.9,5.7,1.4,333.8,13.5,8.88,7.8,6.3,0.8,-5.1,-6.6,0.9,-1.2,1.9,332.2,15.4,18.6,1.6,0.4,8.6,1.8,24146.7,8250.9,338.1,4.4,16.7,2.7,3.2,0.5
123,ICME_Wind_NASA_20140819_01,Wind,2014-08-19T05:49Z,2014-08-19T17:59Z,2014-08-21T19:10Z,1.0027,-0.24,6.82,61.35,21.3,13.1,4.9,354.4,30.5,49.18,21.3,13.8,5.2,3.5,-13.7,8.8,-1.6,9.8,348.6,26.6,34.7,1.4,1.2,6.6,4.2,31322.0,19600.1,377.0,33.8,17.6,3.7,4.1,0.8
124,ICME_Wind_NASA_20140826_01,Wind,2014-08-26T02:40Z,2014-08-27T03:07Z,2014-08-27T21:49Z,1.0008,-0.25,7.08,43.15,14.8,8.7,4.1,293.4,16.1,18.7,14.8,13.1,0.9,-8.6,-13.8,4.2,-4.3,6.1,307.7,12.4,-14.9,2.2,0.5,13.9,3.5,68214.3,51521.3,283.5,9.8,18.0,5.6,2.5,0.9
125,ICME_Wind_NASA_20140912_01,Wind,2014-09-12T15:17Z,2014-09-12T21:22Z,2014-09-14T11:39Z,0.9959,-0.2,7.26,44.37,32.4,18.2,9.0,600.7,81.0,38.28,32.4,17.7,9.4,7.2,-15.0,3.5,9.1,6.1,594.6,85.7,81.4,2.5,2.6,3.6,3.2,57425.0,73141.8,637.4,14.7,18.9,3.4,12.9,2.1
126,ICME_Wind_NASA_20150107_01,Wind,2015-01-07T05:38Z,2015-01-07T06:28Z,2015-01-07T21:07Z,0.975,-0.02,-3.73,15.48,22.6,17.3,2.9,447.5,19.7,14.65,22.6,17.5,2.8,3.1,-19.3,10.8,-8.7,6.4,445.8,19.1,10.9,5.1,2.9,15.2,7.6,32785.0,19594.8,473.0,8.1,18.5,3.7,6.9,1.3
127,ICME_Wind_NASA_20150328_01,Wind,2015-03-28T03:36Z,2015-03-28T11:45Z,2015-03-29T14:24Z,0.987,-0.05,-6.71,34.8,15.8,11.2,2.5,395.2,24.3,26.65,15.8,12.1,2.2,4.3,-7.2,4.3,8.8,2.9,391.9,26.4,,3.5,1.6,13.5,5.5,21774.6,8969.8,405.5,11.0,9.5,1.6,2.6,0.4
128,ICME_Wind_NASA_20150331_01,Wind,2015-03-31T07:32Z,2015-03-31T17:57Z,2015-04-01T09:50Z,0.9879,-0.02,-6.54,26.3,17.0,12.8,2.1,397.4,12.8,15.88,15.8,12.4,1.7,5.1,-10.1,4.0,-10.3,1.3,400.8,10.3,-3.9,2.5,0.6,9.2,2.1,34325.0,12717.9,391.9,14.5,18.3,4.4,4.7,1.1
129,ICME_Wind_NASA_20150409_01,Wind,2015-04-09T09:09Z,2015-04-09T23:02Z,2015-04-11T09:36Z,0.9905,0.06,-5.97,48.45,20.8,14.1,3.8,387.1,24.3,34.57,20.8,15.2,3.9,-1.8,-13.4,10.2,-1.0,10.9,391.1,26.9,9.2,4.2,2.4,15.8,7.9,32759.3,16241.3,377.1,10.5,17.2,5.9,4.1,1.5
130,ICME_Wind_NASA_20150506_01,Wind,2015-05-06T00:56Z,2015-05-06T16:48Z,2015-05-07T14:23Z,0.9987,0.22,-3.57,37.45,18.6,13.3,2.0,436.8,24.5,21.58,16.3,12.9,1.9,7.1,-4.2,3.1,-7.1,5.4,420.3,17.0,25.8,3.0,3.3,9.5,5.8,26458.1,11488.3,457.4,14.9,18.3,8.3,6.3,2.6
131,ICME_Wind_NASA_20150508_01,Wind,2015-05-08T02:52Z,2015-05-08T07:11Z,2015-05-09T10:34Z,0.9992,0.23,-3.4,31.7,8.2,6.3,0.9,383.4,11.6,27.38,8.2,6.5,0.7,1.4,-2.9,1.8,3.0,0.9,382.1,11.4,,1.7,0.4,6.9,1.2,15606.3,11433.4,394.6,5.7,19.1,4.4,5.0,1.2
132,ICME_Wind_NASA_20150510_01,Wind,2015-05-10T08:23Z,2015-05-10T11:59Z,2015-05-11T04:47Z,0.9998,0.23,-3.17,20.4,14.5,10.4,2.7,364.4,16.6,16.8,14.5,11.1,2.5,-5.4,-12.6,5.0,-4.9,4.7,359.4,13.1,,1.9,0.9,8.5,3.7,51624.4,20216.7,387.8,10.3,9.6,1.3,2.4,0.3
133,ICME_Wind_NASA_20150622_01,Wind,2015-06-22T18:07Z,2015-06-23T02:23Z,2015-06-24T13:03Z,1.0077,0.08,1.9,42.93,43.9,13.8,8.8,612.5,56.7,34.67,25.8,10.7,5.9,-2.2,-24.7,9.2,-1.9,4.4,598.3,51.8,61.5,1.3,1.0,2.1,1.4,150311.2,168974.6,670.1,35.1,31.5,15.4,23.0,10.9
134,ICME_Wind_NASA_20150907_01,Wind,2015-09-07T13:05Z,2015-09-07T23:31Z,2015-09-09T14:52Z,0.997,-0.17,7.27,49.78,21.6,13.7,4.4,492.2,65.2,39.35,21.6,14.7,4.3,1.2,-10.0,8.1,-3.5,8.5,468.1,50.8,70.7,4.8,2.0,12.8,4.0,19340.6,8851.6,581.1,17.7,6.2,1.7,3.5,1.1
135,ICME_Wind_NASA_20151006_01,Wind,2015-10-06T21:35Z,2015-10-06T21:35Z,2015-10-07T10:04Z,0.9886,0.06,6.48,12.48,19.9,14.5,3.6,424.7,27.7,12.48,19.9,14.5,3.6,-0.2,-10.6,5.4,-6.8,3.3,424.7,27.7,-12.7,4.9,1.3,16.5,5.7,65499.5,31667.8,,,,,,
136,ICME_Wind_NASA_20151024_01,Wind,2015-10-24T17:59Z,2015-10-25T13:11Z,2015-10-28T13:11Z,0.984,0.19,5.07,91.2,13.3,6.1,1.8,407.4,53.8,72.0,11.4,5.6,1.6,1.1,-2.6,1.8,-0.1,2.5,391.7,48.6,62.7,0.9,0.6,3.5,1.6,31662.6,23320.3,467.0,20.1,13.9,3.3,5.2,1.5
137,ICME_Wind_NASA_20151106_01,Wind,2015-11-06T17:46Z,2015-11-07T07:11Z,2015-11-08T16:47Z,0.9814,0.24,3.77,47.02,20.9,15.5,3.1,562.8,57.1,33.6,19.5,15.7,2.9,-2.5,-12.6,7.3,8.2,5.1,529.7,34.2,45.9,1.1,0.4,2.2,0.7,46013.1,44566.7,611.8,48.2,6.7,2.2,4.1,1.1
